timestamp,date,time,primary_activity,probability,latitude,longitude,lat_e7_original,lng_e7_original,distance_to_prev_m,accuracy_m,gps_source,time_to_gps_seconds,device_id,signal_type,all_activities_json
2025-08-20T11:33:29.835000+00:00,2025-08-20,11:33:29,UNKNOWN,0.41,52.0254416,8.5430652,520254416,85430652,0.0,14.283,WIFI,1.632,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-20T11:33:33.256000+00:00,2025-08-20,11:33:33,ON_FOOT,0.76,52.0255242,8.5431205,520255242,85431205,9.9,12.542,UNKNOWN,4.02,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.76}, {""activityType"": ""WALKING"", ""probability"": 0.76}, {""activityType"": ""STILL"", ""probability"": 0.09}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.05}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-20T11:33:38.975000+00:00,2025-08-20,11:33:38,ON_FOOT,0.8,52.0255242,8.5431205,520255242,85431205,0.0,12.542,UNKNOWN,1.699,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.8}, {""activityType"": ""WALKING"", ""probability"": 0.8}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""STILL"", ""probability"": 0.06}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.05}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-20T11:33:42.338000+00:00,2025-08-20,11:33:42,ON_FOOT,0.84,52.0255242,8.5431205,520255242,85431205,0.0,12.542,UNKNOWN,5.062,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.84}, {""activityType"": ""WALKING"", ""probability"": 0.84}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""STILL"", ""probability"": 0.04}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-20T11:33:48.059000+00:00,2025-08-20,11:33:48,ON_FOOT,0.85,52.0255224,8.5431205,520255224,85431205,0.2,12.598,UNKNOWN,7.153,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.85}, {""activityType"": ""WALKING"", ""probability"": 0.85}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""STILL"", ""probability"": 0.04}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-20T11:33:51.301000+00:00,2025-08-20,11:33:51,STILL,0.96,52.0255224,8.5431205,520255224,85431205,0.0,12.598,UNKNOWN,3.911,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:33:57.019000+00:00,2025-08-20,11:33:57,STILL,0.96,52.0255224,8.5431205,520255224,85431205,0.0,12.598,UNKNOWN,1.807,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:34:00.256000+00:00,2025-08-20,11:34:00,STILL,0.96,52.0254938,8.5430931,520254938,85430931,3.7,14.44,WIFI,2.444,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:34:07.744000+00:00,2025-08-20,11:34:07,STILL,0.96,52.0254962,8.5430967,520254962,85430967,0.4,14.704,UNKNOWN,4.196,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:34:13.460000+00:00,2025-08-20,11:34:13,STILL,1.0,52.0254962,8.5430967,520254962,85430967,0.0,14.704,UNKNOWN,1.52,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:16.990000+00:00,2025-08-20,11:34:16,STILL,1.0,52.0254962,8.5430967,520254962,85430967,0.0,14.704,UNKNOWN,5.05,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:22.714000+00:00,2025-08-20,11:34:22,STILL,1.0,52.0254733,8.5430787,520254733,85430787,2.8,14.219,WIFI,7.34,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:26.020000+00:00,2025-08-20,11:34:26,STILL,1.0,52.0254733,8.5430787,520254733,85430787,0.0,14.219,WIFI,4.034,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:31.743000+00:00,2025-08-20,11:34:31,STILL,1.0,52.0254733,8.5430787,520254733,85430787,0.0,14.219,WIFI,1.689,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:35.101000+00:00,2025-08-20,11:34:35,STILL,1.0,52.0254733,8.5430787,520254733,85430787,0.0,14.219,WIFI,5.047,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:40.834000+00:00,2025-08-20,11:34:40,STILL,1.0,52.0255152,8.5431134,520255152,85431134,5.2,14.731,UNKNOWN,7.36,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:44.266000+00:00,2025-08-20,11:34:44,STILL,1.0,52.0255152,8.5431134,520255152,85431134,0.0,14.731,UNKNOWN,3.928,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:50.026000+00:00,2025-08-20,11:34:50,STILL,1.0,52.0255152,8.5431134,520255152,85431134,0.0,14.731,UNKNOWN,1.832,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:53.255000+00:00,2025-08-20,11:34:53,STILL,1.0,52.0254741,8.5430765,520254741,85430765,5.2,14.157,WIFI,4.117,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:34:58.966000+00:00,2025-08-20,11:34:58,STILL,1.0,52.0254741,8.5430765,520254741,85430765,0.0,14.157,WIFI,1.594,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:02.409000+00:00,2025-08-20,11:35:02,STILL,1.0,52.0254985,8.5430981,520254985,85430981,3.1,14.482,UNKNOWN,4.034,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:08.129000+00:00,2025-08-20,11:35:08,STILL,1.0,52.0254985,8.5430981,520254985,85430981,0.0,14.482,UNKNOWN,1.686,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:11.494000+00:00,2025-08-20,11:35:11,STILL,1.0,52.0254985,8.5430981,520254985,85430981,0.0,14.482,UNKNOWN,5.051,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:17.222000+00:00,2025-08-20,11:35:17,STILL,1.0,52.0255021,8.5431005,520255021,85431005,0.4,14.053,UNKNOWN,7.467,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:20.647000+00:00,2025-08-20,11:35:20,STILL,1.0,52.0255021,8.5431005,520255021,85431005,0.0,14.053,UNKNOWN,4.042,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:26.364000+00:00,2025-08-20,11:35:26,STILL,1.0,52.0255021,8.5431005,520255021,85431005,0.0,14.053,UNKNOWN,1.675,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:29.740000+00:00,2025-08-20,11:35:29,STILL,1.0,52.0254894,8.5430915,520254894,85430915,1.5,13.83,WIFI,4.022,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:35.457000+00:00,2025-08-20,11:35:35,STILL,1.0,52.0254894,8.5430915,520254894,85430915,0.0,13.83,WIFI,1.695,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:38.801000+00:00,2025-08-20,11:35:38,STILL,1.0,52.0255068,8.5430991,520255068,85430991,2.0,13.793,UNKNOWN,4.028,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:44.520000+00:00,2025-08-20,11:35:44,STILL,1.0,52.0255068,8.5430991,520255068,85430991,0.0,13.793,UNKNOWN,1.691,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:47.862000+00:00,2025-08-20,11:35:47,STILL,1.0,52.0255068,8.5430991,520255068,85430991,0.0,13.793,UNKNOWN,5.033,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:53.565000+00:00,2025-08-20,11:35:53,STILL,1.0,52.0255077,8.5431083,520255077,85431083,0.6,13.318,UNKNOWN,4.615,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:35:57.047000+00:00,2025-08-20,11:35:57,STILL,1.0,52.0255077,8.5431083,520255077,85431083,0.0,13.318,UNKNOWN,1.133,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:03.226000+00:00,2025-08-20,11:36:03,STILL,1.0,52.0254897,8.5430934,520254897,85430934,2.2,13.873,WIFI,5.045,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:08.925000+00:00,2025-08-20,11:36:08,STILL,1.0,52.0255110,8.5431160,520255110,85431160,2.8,12.73,UNKNOWN,7.408,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:12.313000+00:00,2025-08-20,11:36:12,STILL,1.0,52.0255110,8.5431160,520255110,85431160,0.0,12.73,UNKNOWN,4.02,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:18.006000+00:00,2025-08-20,11:36:18,STILL,1.0,52.0255110,8.5431160,520255110,85431160,0.0,12.73,UNKNOWN,1.673,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:21.376000+00:00,2025-08-20,11:36:21,STILL,1.0,52.0255110,8.5431160,520255110,85431160,0.0,12.73,UNKNOWN,5.043,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:27.088000+00:00,2025-08-20,11:36:27,STILL,1.0,52.0255042,8.5431182,520255042,85431182,0.8,11.822,UNKNOWN,7.388,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:30.456000+00:00,2025-08-20,11:36:30,STILL,1.0,52.0255042,8.5431182,520255042,85431182,0.0,11.822,UNKNOWN,4.02,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:36.162000+00:00,2025-08-20,11:36:36,STILL,1.0,52.0254931,8.5430986,520254931,85430986,1.8,12.77,WIFI,1.684,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:39.510000+00:00,2025-08-20,11:36:39,STILL,1.0,52.0254931,8.5430986,520254931,85430986,0.0,12.77,WIFI,5.032,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:45.218000+00:00,2025-08-20,11:36:45,STILL,1.0,52.0255092,8.5431186,520255092,85431186,2.3,12.439,UNKNOWN,7.393,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:48.592000+00:00,2025-08-20,11:36:48,STILL,1.0,52.0255092,8.5431186,520255092,85431186,0.0,12.439,UNKNOWN,4.019,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:54.323000+00:00,2025-08-20,11:36:54,STILL,1.0,52.0255092,8.5431186,520255092,85431186,0.0,12.439,UNKNOWN,1.712,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:36:57.650000+00:00,2025-08-20,11:36:57,STILL,1.0,52.0254966,8.5430995,520254966,85430995,1.9,12.924,WIFI,4.042,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:03.356000+00:00,2025-08-20,11:37:03,STILL,1.0,52.0254966,8.5430995,520254966,85430995,0.0,12.924,WIFI,1.664,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:06.744000+00:00,2025-08-20,11:37:06,STILL,1.0,52.0254883,8.5430916,520254883,85430916,1.1,14.414,UNKNOWN,4.02,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:12.457000+00:00,2025-08-20,11:37:12,STILL,1.0,52.0254883,8.5430916,520254883,85430916,0.0,14.414,UNKNOWN,1.693,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:15.830000+00:00,2025-08-20,11:37:15,STILL,1.0,52.0254883,8.5430916,520254883,85430916,0.0,14.414,UNKNOWN,5.066,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:21.558000+00:00,2025-08-20,11:37:21,STILL,1.0,52.0254876,8.5430970,520254876,85430970,0.4,14.268,WIFI,7.555,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:24.978000+00:00,2025-08-20,11:37:24,STILL,1.0,52.0254876,8.5430970,520254876,85430970,0.0,14.268,WIFI,4.135,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:30.691000+00:00,2025-08-20,11:37:30,STILL,1.0,52.0254876,8.5430970,520254876,85430970,0.0,14.268,WIFI,1.578,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:34.159000+00:00,2025-08-20,11:37:34,STILL,1.0,52.0254876,8.5430970,520254876,85430970,0.0,14.268,WIFI,5.046,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:39.876000+00:00,2025-08-20,11:37:39,STILL,1.0,52.0254734,8.5430810,520254734,85430810,1.9,14.156,WIFI,7.379,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:43.225000+00:00,2025-08-20,11:37:43,STILL,1.0,52.0254734,8.5430810,520254734,85430810,0.0,14.156,WIFI,4.03,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:37:47.256000+00:00,2025-08-20,11:37:47,GPS_ONLY,,52.0254896,8.5430866,520254896,85430866,1.8,14.726,UNKNOWN,0,409855794,position_only,[]
2025-08-20T11:38:50.824000+00:00,2025-08-20,11:38:50,STILL,0.96,52.0255014,8.5431026,520255014,85431026,1.7,13.602,UNKNOWN,12.656,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:39:58.444000+00:00,2025-08-20,11:39:58,STILL,1.0,52.0254921,8.5430978,520254921,85430978,1.1,14.552,UNKNOWN,79.722,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:41:06.012000+00:00,2025-08-20,11:41:06,STILL,1.0,52.0254921,8.5430978,520254921,85430978,0.0,14.552,UNKNOWN,12.154,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:42:13.597000+00:00,2025-08-20,11:42:13,STILL,1.0,52.0254921,8.5430978,520254921,85430978,0.0,14.552,UNKNOWN,55.431,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T11:43:58.253000+00:00,2025-08-20,11:43:58,GPS_ONLY,,52.0255033,8.5431121,520255033,85431121,1.6,13.206,UNKNOWN,0,409855794,position_only,[]
2025-08-20T11:45:21.328000+00:00,2025-08-20,11:45:21,STILL,0.96,52.0255162,8.5431234,520255162,85431234,1.6,11.486,UNKNOWN,77.011,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:49:18.058000+00:00,2025-08-20,11:49:18,UNKNOWN,0.41,52.0254243,8.5430469,520254243,85430469,11.5,14.03,UNKNOWN,31.199,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-20T11:50:28.452000+00:00,2025-08-20,11:50:28,ON_FOOT,0.79,52.0254308,8.5430609,520254308,85430609,1.2,13.439,UNKNOWN,19.207,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.79}, {""activityType"": ""WALKING"", ""probability"": 0.79}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.04}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""STILL"", ""probability"": 0.0}]"
2025-08-20T11:50:49.046000+00:00,2025-08-20,11:50:49,GPS_ONLY,,52.0254486,8.5430665,520254486,85430665,2.0,15.142,UNKNOWN,0,409855794,position_only,[]
2025-08-20T11:51:36.026000+00:00,2025-08-20,11:51:36,UNKNOWN,0.41,52.0254426,8.5430586,520254426,85430586,0.9,14.066,UNKNOWN,33.013,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-20T11:52:43.569000+00:00,2025-08-20,11:52:43,STILL,0.62,52.0254289,8.5430523,520254289,85430523,1.6,13.291,WIFI,30.148,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.62}, {""activityType"": ""ON_FOOT"", ""probability"": 0.26}, {""activityType"": ""WALKING"", ""probability"": 0.26}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-20T11:53:51.162000+00:00,2025-08-20,11:53:51,UNKNOWN,0.41,52.0254289,8.5430523,520254289,85430523,0.0,13.291,WIFI,37.445,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-20T11:54:49.107000+00:00,2025-08-20,11:54:49,GPS_ONLY,,52.0254291,8.5430590,520254291,85430590,0.5,14.017,UNKNOWN,0,409855794,position_only,[]
2025-08-20T11:55:13.775000+00:00,2025-08-20,11:55:13,ON_FOOT,0.78,52.0254593,8.5430767,520254593,85430767,3.6,13.766,WIFI,1.881,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.78}, {""activityType"": ""WALKING"", ""probability"": 0.78}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""STILL"", ""probability"": 0.0}]"
2025-08-20T11:56:19.998000+00:00,2025-08-20,11:56:19,UNKNOWN,0.41,52.0254228,8.5430501,520254228,85430501,4.4,12.787,WIFI,1.805,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-20T11:57:28.176000+00:00,2025-08-20,11:57:28,STILL,0.96,52.0254248,8.5430393,520254248,85430393,0.8,12.841,WIFI,55.916,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-20T11:58:22.266000+00:00,2025-08-20,11:58:22,STILL,1.0,52.0254248,8.5430393,520254248,85430393,0.0,12.841,WIFI,1.826,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-20T12:01:12.979000+00:00,2025-08-20,12:01:12,GPS_ONLY,,52.0254318,8.5430599,520254318,85430599,1.6,14.117,UNKNOWN,0,409855794,position_only,[]
2025-08-20T12:03:20.083000+00:00,2025-08-20,12:03:20,ON_FOOT,0.86,52.0253555,8.5430603,520253555,85430603,8.5,16.074,WIFI,1.936,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.86}, {""activityType"": ""WALKING"", ""probability"": 0.86}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}]"
2025-08-20T12:03:26.370000+00:00,2025-08-20,12:03:26,GPS_ONLY,,52.0252962,8.5430860,520252962,85430860,6.8,15.693,UNKNOWN,0,409855794,position_only,[]
2025-08-20T12:03:43.250000+00:00,2025-08-20,12:03:43,GPS_ONLY,,52.0253654,8.5430366,520253654,85430366,8.4,15.601,UNKNOWN,0,409855794,position_only,[]
2025-08-20T12:04:04.230000+00:00,2025-08-20,12:04:04,GPS_ONLY,,52.0253090,8.5430302,520253090,85430302,6.3,17.676,UNKNOWN,0,409855794,position_only,[]
